id,AR_usage,Country,Order_size,Payment_method,New_customers,Old_customers_tenure,Product_return,Channel,Order_day,Order_hour
5771,1,BE,-0.023736105,ideal,1,-0.693841827,0,Organic Search,26,13
5772,0,NL,-0.081462304,ideal,1,-0.693841827,0,Affiliate,26,13
5773,1,NL,-0.067030754,ideal,1,-0.693841827,0,Organic Search,26,13
5774,0,NL,-1.178837338,ideal,0,2.708331396,0,Direct Access,26,13
5775,0,NL,-0.052599205,ideal,1,-0.693841827,0,Organic Search,26,13
5776,1,NL,-0.889629083,ideal,1,-0.693841827,0,Paid Search Branded,26,13
5777,1,NL,0.264606256,ideal,1,-0.693841827,0,Direct Access,26,13
5778,1,NL,-0.658724289,ideal,1,-0.693841827,0,Organic Search,26,13
5779,0,NL,-0.658724289,ideal,1,-0.693841827,0,Organic Search,26,14
5780,1,NL,-0.774465317,ideal,1,-0.693841827,0,Paid Search Branded,26,14
5781,1,NL,0.091427661,ideal,1,-0.693841827,0,Paid Search Branded,26,14
5782,1,NL,-0.067030754,visa,0,0.657469617,0,Paid Search Branded,26,14
5783,1,NL,-1.4671797,ideal,1,-0.693841827,0,Paid Search Branded,26,14
5784,1,NL,-0.312367098,ideal,0,1.164257716,0,Paid Search Branded,26,14
5785,1,NL,-0.196914701,ideal,1,-0.693841827,0,Organic Search,26,14
5786,0,NL,-0.456971225,ideal,0,-0.053811925,0,Direct Access,26,14
5787,1,NL,-0.312367098,ideal,1,-0.693841827,0,Direct Access,26,14
5788,0,NL,-0.578196242,ideal,0,0.743416136,0,Campaigning,26,14
5789,0,NL,0.784430674,ideal,0,0.776016541,0,Campaigning,26,14
5790,1,NL,-0.676042149,ideal,0,1.176112408,0,Campaigning,26,15
5791,0,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,26,15
5792,1,NL,2.285023205,ideal,1,-0.693841827,0,Direct Access,26,15
5793,0,NL,-0.197203332,ideal,0,0.417412096,1,Direct Access,26,15
5794,0,NL,-0.456971225,ideal,0,0.506322289,0,Paid Search Branded,26,15
5795,1,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,26,15
5796,1,NL,-0.168051602,visa,1,-0.693841827,1,Paid Social,26,15
5797,1,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Branded,26,15
5798,1,NL,0.726704476,ideal,1,-0.693841827,0,Paid Search Branded,26,15
5799,0,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,26,15
5800,0,NL,-0.081750935,ideal,0,0.506322289,0,Paid Search Branded,26,16
5801,1,NL,-0.2257778,ideal,1,-0.693841827,0,Direct Access,26,16
5802,0,NL,-0.889917714,ideal,0,0.592268809,0,Direct Access,26,16
5803,0,NL,-1.322864203,ideal,1,-0.693841827,0,Organic Search,26,16
5804,1,NL,-0.600998091,ideal,0,2.01186822,0,Direct Access,26,16
5805,0,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Branded,26,16
5806,1,BE,-0.485545694,visa,0,1.602881333,0,Paid Search Branded,26,16
5807,0,NL,-0.658724289,ideal,0,2.01186822,0,Direct Access,26,16
5808,1,NL,-0.284081261,ideal,1,-0.693841827,1,Paid Search Branded,26,16
5809,1,NL,-0.658724289,ideal,0,2.01186822,0,Direct Access,26,16
5810,1,NL,-0.312367098,ideal,1,-0.693841827,0,Direct Access,26,16
5811,0,NL,1.852365347,visa,0,1.306514024,0,Paid Search Branded,26,16
5812,0,NL,0.784430674,ideal,0,1.413206255,0,Direct Access,26,16
5813,0,NL,-0.312367098,ideal,0,-0.673219601,0,Direct Access,26,16
5814,1,NL,-0.312367098,ideal,1,-0.693841827,0,Paid Search Branded,26,16
5815,1,NL,-0.301110489,ideal,1,-0.693841827,0,Organic Search,26,17
5816,0,NL,-0.774176686,ideal,0,2.017795566,0,Member-get-member,26,17
5817,0,BE,0.120579391,visa,1,-0.693841827,0,Direct Access,26,17
5818,0,NL,-0.918492183,ideal,0,0.28701048,0,Direct Access,26,17
5819,0,NL,2.86228519,visa,1,-0.693841827,0,Paid Search Non-Branded,26,17
5820,1,NL,-0.023736105,ideal,1,-0.693841827,1,Paid Search Branded,26,17
5821,1,NL,-0.832191516,ideal,1,-0.693841827,0,Direct Access,26,17
5822,0,NL,-0.067030754,ideal,1,-0.693841827,0,Direct Access,26,17
5823,0,BE,-0.168340233,visa,1,-0.693841827,0,Paid Search Non-Branded,26,17
5824,1,NL,0.49551105,ideal,1,-0.693841827,1,Paid Search Branded,26,17
5825,0,NL,1.023705767,visa,0,1.285768312,0,Paid Search Non-Branded,26,17
5826,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,26,17
5827,1,NL,1.101924766,ideal,0,0.838253675,0,Paid Search Branded,26,17
5828,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,26,17
5829,1,NL,0.192737139,ideal,1,-0.693841827,0,Paid Search Branded,26,17
5830,0,NL,-0.947643913,ideal,1,-0.693841827,0,Direct Access,26,18
5831,0,NL,-0.774176686,ideal,0,1.022001407,0,Direct Access,26,18
5832,0,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Branded,26,18
5833,0,NL,1.708049851,ideal,0,1.970376797,1,Direct Access,26,18
5834,0,NL,-0.889917714,ideal,0,-0.406489023,1,Paid Search Branded,26,18
5835,1,NL,-1.178837338,visa,1,-0.693841827,0,Organic Search,26,18
5836,0,NL,-0.600998091,ideal,0,2.017795566,0,Member-get-member,26,18
5837,1,NL,1.130787865,ideal,0,1.445806659,0,Direct Access,26,18
5838,0,NL,0.437784852,ideal,0,-0.148649464,0,Direct Access,26,18
5840,1,NL,-0.387988418,ideal,0,2.91282484,1,Affiliate,26,18
5841,1,NL,1.794639148,visa,0,2.352690625,0,Paid Search Branded,26,19
5842,0,NL,-0.600998091,ideal,0,0.491503924,0,Paid Search Branded,26,19
5843,0,NL,-0.600998091,ideal,0,1.022001407,1,Direct Access,26,19
5844,0,NL,0.264606256,ideal,1,-0.693841827,0,Paid Search Branded,26,19
5845,1,NL,-0.226066431,ideal,1,-0.693841827,0,Paid Search Non-Branded,26,19
5846,1,NL,1.736624319,ideal,1,-0.693841827,0,Paid Search Branded,26,19
5847,0,NL,-1.03394458,ideal,1,-0.693841827,0,Direct Access,26,19
5848,0,NL,-0.023736105,ideal,1,-0.693841827,0,Affiliate,26,19
5849,1,NL,-0.312367098,ideal,1,-0.693841827,0,Organic Search,26,19
5850,0,NL,0.236031788,ideal,0,-0.664328582,0,Organic Search,26,19
5851,1,NL,0.55352588,visa,0,-0.24052333,0,Paid Search Branded,26,20
5852,0,NL,-0.61254333,ideal,1,-0.693841827,0,Paid Search Non-Branded,26,20
5853,1,BE,0.409210384,visa,1,-0.693841827,0,Paid Search Non-Branded,26,20
5854,0,NL,-0.312367098,ideal,1,-0.693841827,0,Organic Search,26,20
5855,1,NL,-0.312367098,ideal,0,1.279840966,0,Organic Search,26,20
5856,0,NL,0.120579391,ideal,0,-0.646546544,0,Direct Access,26,20
5857,0,NL,0.062853192,ideal,0,1.259095254,0,Paid Search Branded,26,20
5858,0,NL,-0.2257778,ideal,1,-0.693841827,0,Paid Search Branded,26,20
5859,0,NL,-1.4671797,ideal,0,-0.07752131,0,Paid Search Branded,26,20
5860,1,NL,-1.03394458,visa,1,-0.693841827,0,Paid Search Branded,26,20
5861,1,NL,-0.023736105,ideal,0,1.276877293,0,Paid Search Branded,26,20
5862,1,NL,-0.889629083,ideal,0,1.854793546,1,Paid Search Branded,26,20
5863,0,NL,-1.4671797,ideal,1,-0.693841827,0,Paid Search Branded,26,20
5864,0,NL,-1.322575572,ideal,0,-0.453907793,0,Paid Search Branded,26,21
5865,1,NL,0.12029076,ideal,0,2.017795566,0,Paid Search Non-Branded,26,21
5866,0,NL,0.409210384,visa,1,-0.693841827,0,Paid Search Branded,26,21
5867,1,NL,0.466647951,ideal,1,-0.693841827,1,Paid Search Branded,26,21
5868,0,NL,-0.196914701,ideal,0,-0.175322522,1,Campaigning,26,21
5869,0,BE,1.881228446,visa,0,2.829841993,0,Organic Search,26,21
5870,0,NL,0.351484185,ideal,0,0.218845999,0,Direct Access,26,21
5871,1,NL,-0.052887836,ideal,1,-0.693841827,0,Paid Search Branded,26,21
5872,0,NL,3.555288203,ideal,1,-0.693841827,0,Affiliate,26,21
5873,0,NL,-0.676042149,ideal,0,1.081274869,0,Paid Search Branded,26,21
5874,0,NL,-0.312367098,ideal,0,1.857757219,0,Organic Search,26,21
5875,1,NL,-0.456682594,ideal,0,-0.015284175,0,Paid Search Branded,26,21
5876,0,NL,-0.312367098,ideal,0,2.972098302,1,Direct Access,26,22
5877,0,NL,-0.2257778,ideal,1,-0.693841827,0,Organic Search,26,22
5878,0,NL,-0.600998091,ideal,1,-0.693841827,0,Direct Access,26,23
5879,1,NL,-0.485545694,ideal,0,-0.525035947,0,Paid Search Non-Branded,26,23
5880,0,NL,-0.2257778,ideal,1,-0.693841827,0,Organic Search,26,23
5881,0,NL,-0.2257778,ideal,0,0.168463557,0,Direct Access,26,23
5882,1,NL,-0.832191516,ideal,1,-0.693841827,0,Direct Access,26,0
5883,1,NL,-0.25492953,ideal,1,-0.693841827,0,Paid Search Branded,26,0
5884,1,BE,-0.312367098,visa,1,-0.693841827,0,Organic Search,26,0
5885,0,NL,-0.861343246,ideal,1,-0.693841827,0,Paid Search Non-Branded,26,0
5886,0,BE,-0.2257778,ideal,0,-0.074557637,0,Organic Search,26,0
5887,0,NL,-1.322864203,ideal,0,-0.673219601,0,Paid Search Branded,27,1
5888,1,NL,0.206880058,ideal,0,2.305271856,0,Paid Search Branded,27,1
5889,1,NL,-0.630149821,ideal,1,-0.693841827,0,Paid Search Non-Branded,27,6
5890,0,NL,-0.600998091,ideal,0,-0.071593964,0,Paid Search Branded,27,7
5891,0,NL,0.192737139,visa,0,-0.344251888,0,Direct Access,27,7
5892,0,NL,0.178016958,visa,1,-0.693841827,0,Paid Search Non-Branded,27,8
5893,0,NL,-0.861343246,ideal,0,-0.409452696,0,Paid Search Branded,27,8
5894,0,NL,-0.832768778,ideal,1,-0.693841827,0,Organic Search,27,8
5895,0,BE,-0.803617047,visa,1,-0.693841827,0,Paid Search Branded,27,8
5896,0,NL,0.379481391,ideal,1,-0.693841827,0,Direct Access,27,8
5897,0,BE,-1.4671797,visa,1,-0.693841827,0,Paid Search Non-Branded,27,8
5898,0,NL,-0.312655729,ideal,0,-0.320542504,0,Direct Access,27,9
5899,0,NL,0.784430674,ideal,0,0.553741059,0,Paid Search Branded,27,9
5900,0,BE,-0.312367098,ideal,0,-0.098267022,0,Paid Search Non-Branded,27,9
5901,1,BE,0.004838363,ideal,1,-0.693841827,0,Organic Search,27,9
5902,1,NL,-1.4671797,visa,1,-0.693841827,0,Organic Search,27,9
5903,1,NL,-0.456682594,ideal,0,-0.400561677,0,Paid Search Branded,27,9
5904,0,NL,-1.03394458,ideal,0,-0.127903753,0,Campaigning,27,9
5905,1,NL,-0.2257778,ideal,1,-0.693841827,0,Direct Access,27,9
5906,0,NL,0.686296137,ideal,0,3.016553398,0,Affiliate,27,9
5907,0,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,27,9
5908,1,NL,0.091427661,ideal,0,-0.036029887,0,Paid Search Branded,27,9
5910,1,NL,-0.600998091,ideal,0,-0.216813945,0,Paid Search Branded,27,9
5911,0,NL,0.784430674,visa,0,2.068178009,0,Paid Search Branded,27,10
5912,1,NL,0.553237249,ideal,0,1.353932793,0,Direct Access,27,10
5913,0,NL,1.419418858,ideal,1,-0.693841827,0,Paid Search Branded,27,10
5914,1,NL,1.130787865,ideal,0,1.917030681,0,Paid Search Branded,27,10
5915,1,NL,0.351484185,visa,1,-0.693841827,0,Paid Search Branded,27,10
5916,0,NL,-0.160835827,ideal,1,-0.693841827,0,Paid Search Branded,27,10
5917,0,NL,0.149153859,ideal,0,1.048674465,1,Campaigning,27,10
5918,0,NL,-0.370670559,ideal,1,-0.693841827,0,Paid Search Branded,27,10
5919,0,NL,-0.081462304,ideal,1,-0.693841827,0,Paid Search Branded,27,10
5920,0,NL,0.091716292,ideal,0,0.414448423,0,Paid Search Branded,27,10
5921,0,NL,0.062564561,ideal,1,-0.693841827,0,Direct Access,27,10
5922,0,NL,-0.658724289,ideal,0,1.656227449,0,Organic Search,27,10
5923,0,NL,0.55352588,ideal,1,-0.693841827,0,Direct Access,27,10
5924,1,NL,0.437784852,ideal,0,0.278119461,0,Paid Search Branded,27,11
5925,1,NL,-0.312655729,ideal,0,-0.661364909,0,Paid Social,27,11
5926,0,NL,1.708049851,ideal,0,-0.649510217,0,Member-get-member,27,11
5927,0,NL,0.55352588,ideal,1,-0.693841827,0,Paid Search Branded,27,11
5928,0,NL,-0.803617047,ideal,1,-0.693841827,0,Direct Access,27,11
5929,0,NL,0.120579391,ideal,1,-0.693841827,0,Organic Search,27,11
5930,1,NL,0.264606256,ideal,1,-0.693841827,0,Paid Search Branded,27,11
5931,1,NL,-1.178837338,ideal,1,-0.693841827,0,Organic Search,27,11
5932,0,NL,1.390267128,ideal,0,-0.587273082,1,Paid Search Branded,27,11
5933,0,NL,0.149153859,ideal,0,-0.07752131,0,Organic Search,27,11
5934,0,NL,-0.2257778,ideal,1,-0.693841827,0,Direct Access,27,11
5935,0,NL,0.784430674,ideal,1,-0.693841827,0,Direct Access,27,11
5936,1,NL,-0.485545694,ideal,1,-0.693841827,0,Paid Search Branded,27,11
5937,0,NL,0.697841376,visa,1,-0.693841827,0,Paid Search Branded,27,11
5938,0,NL,0.149153859,ideal,0,-0.228668638,0,Paid Search Branded,27,11
5939,0,NL,-1.03394458,ideal,0,-0.175322522,0,Paid Search Branded,27,11
5940,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,27,11
5941,0,NL,0.062853192,ideal,0,1.442842986,0,Direct Access,27,11
5942,0,NL,-0.572423622,ideal,1,-0.693841827,1,Direct Access,27,12
5943,1,NL,-0.2257778,ideal,1,-0.693841827,1,Paid Search Non-Branded,27,12
5944,0,NL,0.14078356,ideal,1,-0.693841827,0,Direct Access,27,12
5946,0,NL,-0.658724289,ideal,1,-0.693841827,0,Paid Search Branded,27,12
5948,0,NL,-0.226066431,ideal,1,-0.693841827,0,Organic Search,27,12
5949,0,NL,-0.312655729,ideal,0,0.82343531,0,Direct Access,27,12
5950,1,NL,2.4870649,ideal,1,-0.693841827,0,Organic Search,27,12
5951,0,NL,-0.378752226,ideal,1,-0.693841827,0,Paid Search Branded,27,12
5952,1,NL,-0.600998091,visa,1,-0.693841827,0,Direct Access,27,12
5953,1,NL,1.419418858,ideal,0,1.179076081,0,Paid Search Branded,27,12
5954,0,NL,0.409210384,ideal,1,-0.693841827,1,Organic Search,27,12
5955,1,NL,0.062564561,ideal,1,-0.693841827,0,Organic Search,27,12
5956,1,NL,0.409210384,ideal,0,0.032134594,0,Organic Search,27,12
5957,0,NL,0.495799681,ideal,0,0.2959015,1,Paid Search Branded,27,12
5958,1,NL,-0.600998091,ideal,1,-0.693841827,1,Paid Search Branded,27,12
5959,0,NL,0.49551105,ideal,1,-0.693841827,0,Paid Search Branded,27,12
5960,1,NL,-0.600998091,ideal,0,0.906418157,1,Paid Search Non-Branded,27,12
5961,1,NL,-0.2257778,ideal,0,1.537680525,0,Paid Search Branded,27,12
5962,0,NL,0.004838363,ideal,1,-0.693841827,0,Paid Search Branded,27,12
5963,1,NL,0.452505033,visa,0,-0.305724138,0,Paid Search Branded,27,13
5964,0,NL,-0.919069445,ideal,1,-0.693841827,0,Paid Search Branded,27,13
5965,0,NL,1.996680843,ideal,0,2.065214336,1,Direct Access,27,13
5966,0,NL,0.091716292,ideal,1,-0.693841827,0,Direct Access,27,13
5967,1,NL,-0.312655729,ideal,1,-0.693841827,0,Organic Search,27,13
5968,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,27,13
5969,0,NL,-1.03394458,visa,1,-0.693841827,0,Paid Search Branded,27,13
5970,0,NL,0.351484185,ideal,0,1.668082141,0,Direct Access,27,13
5971,1,NL,2.054407042,visa,0,2.035577605,0,Paid Search Branded,27,13
5972,0,NL,-0.428396757,ideal,1,-0.693841827,0,Direct Access,27,13
5973,0,NL,-0.081462304,ideal,0,0.032134594,0,Organic Search,27,13
5975,0,NL,-0.630149821,ideal,1,-0.693841827,0,Organic Search,27,13
5976,1,NL,0.351484185,ideal,1,-0.693841827,0,Paid Search Branded,27,13
5977,0,NL,-1.03394458,ideal,0,0.064734998,0,Paid Search Branded,27,13
5978,0,NL,-0.918492183,ideal,1,-0.693841827,0,Paid Search Branded,27,13
5979,1,NL,-0.2257778,ideal,1,-0.693841827,0,Paid Search Non-Branded,27,13
5980,0,NL,-0.28379263,ideal,1,-0.693841827,0,Direct Access,27,13
5981,0,NL,0.206880058,ideal,1,-0.693841827,0,Paid Search Branded,27,13
5982,0,NL,-0.658724289,ideal,1,-0.693841827,0,Paid Search Branded,27,13
5983,0,NL,-0.658724289,ideal,1,-0.693841827,0,Paid Search Non-Branded,27,13
5984,0,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,27,13
5985,0,NL,-0.284081261,ideal,0,-0.664328582,0,Paid Search Branded,27,13
5986,1,NL,-0.2257778,ideal,1,-0.693841827,0,Direct Access,27,13
5987,0,NL,1.130499234,ideal,1,-0.693841827,0,Organic Search,27,13
5988,1,NL,0.784142043,ideal,0,1.353932793,0,Affiliate,27,13
5989,0,NL,0.437784852,ideal,1,-0.693841827,1,Paid Search Branded,27,13
5990,0,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,27,13
5991,0,NL,0.813293773,ideal,1,-0.693841827,1,Affiliate,27,13
5992,0,NL,-0.600998091,ideal,0,0.589305136,0,Paid Search Branded,27,13
5993,1,NL,0.640115178,ideal,0,0.150681518,0,Organic Search,27,13
5994,0,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,27,14
5995,1,NL,0.55352588,ideal,0,1.232422197,1,Paid Search Branded,27,14
5996,1,NL,-0.485545694,ideal,1,-0.693841827,0,Organic Search,27,14
5997,1,NL,-0.572423622,ideal,0,0.518176982,0,Direct Access,27,14
5998,1,NL,0.697841376,ideal,1,-0.693841827,0,Paid Search Branded,27,14
5999,0,NL,0.120579391,ideal,1,-0.693841827,1,Direct Access,27,14
6000,1,NL,-0.485545694,ideal,0,0.002497864,0,Paid Search Branded,27,14
6001,0,NL,0.524662781,ideal,0,0.014352556,0,Direct Access,27,14
6003,1,NL,-0.2257778,ideal,1,-0.693841827,0,Paid Search Branded,27,14
6004,0,NL,-0.2257778,ideal,1,-0.693841827,0,Direct Access,27,14
6005,1,NL,-0.196914701,ideal,0,2.898006474,0,Paid Search Branded,27,14
6006,0,NL,0.322043824,ideal,0,1.297623005,0,Paid Search Branded,27,14
6007,1,NL,0.264894887,ideal,1,-0.693841827,0,Direct Access,27,14
6008,0,NL,-0.312367098,ideal,0,0.141790499,0,Paid Search Branded,27,14
6009,0,NL,-0.630149821,ideal,0,-0.234595984,0,Paid Search Branded,27,14
6010,0,NL,-0.572423622,ideal,1,-0.693841827,0,Organic Search,27,14
6011,0,NL,-0.861343246,ideal,0,1.247240562,0,Paid Search Branded,27,14
6012,0,NL,-0.889917714,ideal,1,-0.693841827,0,Direct Access,27,14
6013,1,NL,-0.023736105,ideal,0,0.479649231,0,Paid Search Branded,27,14
6014,0,NL,3.554999572,ideal,1,-0.693841827,0,Paid Search Non-Branded,27,14
6015,1,NL,-0.118984333,ideal,1,-0.693841827,0,Paid Search Branded,27,14
6016,0,NL,-0.139477133,ideal,1,-0.693841827,0,Paid Search Non-Branded,27,14
6017,0,NL,-0.600998091,ideal,0,2.053359643,0,Direct Access,27,14
6018,0,NL,0.264894887,ideal,0,-0.187177214,0,Direct Access,27,15
6019,0,NL,-0.630149821,ideal,1,-0.693841827,1,Paid Search Non-Branded,27,15
6020,0,NL,0.12029076,ideal,0,2.42381878,0,Paid Search Branded,27,15
6021,0,NL,0.010899614,ideal,1,-0.693841827,0,Organic Search,27,15
6022,1,NL,-0.485545694,ideal,1,-0.693841827,0,Paid Search Non-Branded,27,15
6023,0,NL,0.427971398,visa,0,1.051638138,0,Direct Access,27,15
6024,0,NL,-0.023736105,ideal,1,-0.693841827,0,Organic Search,27,15
6025,0,NL,1.506008156,ideal,1,-0.693841827,0,Organic Search,27,15
6026,0,NL,-0.023736105,ideal,0,-0.649510217,0,Paid Search Branded,27,15
6027,0,NL,0.120579391,ideal,0,0.052880306,0,Direct Access,27,15
6028,0,NL,-0.312367098,ideal,1,-0.693841827,1,Paid Search Branded,27,15
6029,0,NL,1.130499234,ideal,0,0.067698672,1,Paid Search Branded,27,15
6031,0,NL,1.708049851,ideal,0,2.065214336,1,Direct Access,27,15
6032,0,NL,0.784430674,ideal,0,0.808616945,0,Direct Access,27,15
6033,1,NL,-0.832191516,ideal,1,-0.693841827,0,Paid Search Branded,27,15
6034,0,NL,0.530435401,visa,1,-0.693841827,0,Organic Search,27,15
6035,0,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Branded,27,15
6036,0,NL,-0.2257778,ideal,0,1.425060948,0,Organic Search,27,15
6037,0,NL,0.870731341,ideal,0,-0.436125754,0,Paid Search Branded,27,15
6038,0,NL,0.409210384,visa,0,2.035577605,0,Direct Access,27,15
6039,1,NL,-0.370381928,ideal,1,-0.693841827,0,Paid Search Non-Branded,27,15
6041,0,NL,-0.600998091,ideal,0,1.336150755,0,Organic Search,27,15
6042,0,NL,0.120579391,ideal,1,-0.693841827,1,Paid Search Branded,27,15
6043,0,NL,-0.2257778,ideal,0,2.806132608,0,Paid Search Branded,27,15
6044,0,NL,-1.4671797,ideal,0,0.224773345,0,Paid Search Branded,27,15
6045,0,NL,-0.041342596,visa,1,-0.693841827,0,Direct Access,27,15
6046,0,NL,0.55352588,ideal,1,-0.693841827,0,Direct Access,27,15
6047,0,NL,-0.889917714,ideal,0,0.817507964,0,Organic Search,27,16
6048,0,NL,-1.005370111,ideal,1,-0.693841827,0,Direct Access,27,16
6049,0,NL,-0.889629083,ideal,1,-0.693841827,0,Paid Search Branded,27,16
6050,0,NL,0.062853192,visa,0,1.570280929,0,Paid Search Branded,27,16
6051,1,NL,-1.03394458,ideal,1,-0.693841827,0,Organic Search,27,16
6052,0,NL,0.351484185,ideal,1,-0.693841827,1,Organic Search,27,16
6054,1,NL,0.409210384,ideal,1,-0.693841827,0,Organic Search,27,16
6055,0,NL,1.852076716,ideal,1,-0.693841827,0,Paid Search Branded,27,16
6056,0,NL,0.452505033,ideal,1,-0.693841827,0,Organic Search,27,16
6057,1,NL,-0.889917714,ideal,1,-0.693841827,0,Paid Search Non-Branded,27,16
6058,0,NL,-0.312367098,ideal,1,-0.693841827,0,Paid Search Branded,27,16
6059,0,NL,1.130787865,visa,0,2.397145722,0,Member-get-member,27,16
6060,1,NL,-0.341518828,ideal,1,-0.693841827,0,Direct Access,27,16
6061,0,NL,-0.455239439,ideal,0,2.557184069,0,Paid Search Branded,27,16
6062,1,NL,-1.4671797,ideal,1,-0.693841827,0,Paid Search Non-Branded,27,16
6063,0,NL,-0.352775437,ideal,0,0.150681518,0,Paid Search Non-Branded,27,16
6064,1,NL,1.852365347,ideal,0,-0.062702945,1,Paid Search Non-Branded,27,16
6065,0,NL,0.957320639,ideal,0,-0.050848252,0,Member-get-member,27,16
6066,1,BE,-1.322864203,visa,1,-0.693841827,0,Paid Search Non-Branded,27,16
6067,1,NL,0.120579391,ideal,1,-0.693841827,0,Paid Search Branded,27,16
6068,0,NL,0.408921753,visa,1,-0.693841827,0,Paid Search Non-Branded,27,16
6069,0,NL,0.062853192,ideal,1,-0.693841827,0,Paid Search Branded,27,16
6070,0,NL,-0.600998091,ideal,0,-0.676183275,0,Organic Search,27,16
6071,1,NL,-0.658724289,ideal,1,-0.693841827,0,Paid Search Branded,27,16
6072,1,NL,0.235743157,ideal,1,-0.693841827,1,Direct Access,27,16
6073,1,NL,0.293180725,ideal,1,-0.693841827,1,Organic Search,27,17
6074,0,NL,2.11213324,ideal,0,0.340356596,0,Direct Access,27,17
6075,0,NL,-0.2257778,ideal,0,-0.359070254,0,Paid Search Branded,27,17
6076,1,NL,-0.889917714,ideal,1,-0.693841827,0,Paid Search Non-Branded,27,17
6077,1,NL,-0.658724289,ideal,1,-0.693841827,0,Direct Access,27,17
6078,0,NL,0.697841376,ideal,1,-0.693841827,0,Direct Access,27,17
6079,1,NL,-1.03394458,ideal,1,-0.693841827,0,Paid Search Branded,27,17
6080,1,NL,-0.081750935,ideal,1,-0.693841827,0,Paid Search Branded,27,17
6081,0,NL,-0.023736105,ideal,1,-0.693841827,0,Direct Access,27,17
6082,1,NL,-0.052887836,ideal,1,-0.693841827,0,Organic Search,27,17
6083,1,NL,-0.110614034,ideal,1,-0.693841827,0,Paid Search Branded,27,17
6084,1,NL,0.149153859,ideal,1,-0.693841827,0,Paid Search Non-Branded,27,17
6085,0,NL,-1.351727303,ideal,1,-0.693841827,0,Paid Search Branded,27,17
6086,0,NL,-0.312367098,ideal,1,-0.693841827,0,Organic Search,27,17
6087,1,NL,-0.196914701,ideal,0,1.113875273,1,Paid Search Branded,27,17
6088,1,NL,-0.94677802,ideal,0,0.734525117,0,Organic Search,27,17
6089,0,NL,-0.832191516,ideal,0,1.31244137,1,Organic Search,27,17
6091,1,NL,-0.485545694,ideal,1,-0.693841827,0,Organic Search,27,17
6092,0,NL,0.380058653,ideal,0,-0.673219601,0,Direct Access,27,17
6093,0,NL,0.207168689,ideal,0,1.107947927,0,Paid Search Branded,27,17
6094,1,NL,-0.514697424,ideal,1,-0.693841827,0,Organic Search,27,17
6095,1,BE,0.697841376,visa,1,-0.693841827,0,Organic Search,27,17
6096,0,NL,-1.03394458,ideal,0,1.869611911,0,Paid Search Branded,27,17
6097,0,NL,0.582100348,ideal,0,0.57448677,0,Direct Access,27,17
6098,0,NL,0.89959444,ideal,1,-0.693841827,0,Paid Search Non-Branded,27,17
6099,1,NL,-1.03394458,ideal,1,-0.693841827,1,Paid Search Branded,27,17
6100,0,NL,-0.081462304,ideal,1,-0.693841827,0,Paid Search Branded,27,17
6101,0,NL,-0.832191516,ideal,0,-0.24052333,0,Direct Access,27,17
6102,0,NL,-0.514697424,ideal,0,2.545329376,0,Direct Access,27,17
6103,0,NL,0.697552745,ideal,0,0.429266789,0,Direct Access,27,17
6104,1,NL,0.264606256,ideal,1,-0.693841827,0,Direct Access,27,17
6105,0,NL,1.708049851,ideal,0,-0.175322522,0,Paid Search Branded,27,17
6106,1,NL,-0.600998091,ideal,1,-0.693841827,0,Paid Search Branded,27,17
6107,0,NL,-0.600998091,ideal,0,1.143512004,0,Paid Search Branded,27,17
6108,0,NL,-0.312367098,ideal,0,0.441121481,0,Direct Access,27,17
6109,0,NL,0.120579391,ideal,1,-0.693841827,1,Paid Search Branded,27,17
6110,0,NL,-0.600998091,ideal,1,-0.693841827,0,Member-get-member,27,17
6111,0,NL,-0.312367098,ideal,0,-0.501326562,0,Direct Access,27,17
6112,0,NL,-0.312367098,ideal,1,-0.693841827,1,Affiliate,27,17
6113,0,NL,0.49551105,ideal,1,-0.693841827,0,Direct Access,27,17
6114,1,NL,0.928457539,ideal,1,-0.693841827,0,Paid Search Branded,27,17
6115,1,NL,0.409210384,ideal,1,-0.693841827,0,Direct Access,27,18
6116,0,NL,0.437784852,ideal,1,-0.693841827,0,Organic Search,27,18
6118,0,NL,-0.226355062,ideal,1,-0.693841827,0,Organic Search,27,18
6119,0,NL,-0.312367098,ideal,0,1.834047834,0,Paid Search Branded,27,18
6120,1,NL,-1.03394458,ideal,0,-0.053811925,0,Paid Search Branded,27,18
